state,a0,a1,a2,a3,a4,a5,a6,a7
994,7.2888,0.0000,0.0000,6.8729,0.0000,7.0137,0.0000,7.0119
995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
998,7.2835,0.0000,0.0000,5.8892,0.0000,6.8658,7.0721,0.0000
999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1002,7.2651,0.0000,0.0000,6.1853,7.0192,0.0000,0.0000,6.8840
1003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1006,7.1437,0.0000,0.0000,5.8070,6.1370,0.0000,4.0000,0.0000
1007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1010,6.8222,0.0000,7.0511,0.0000,0.0000,6.2049,0.0000,6.2026
1011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1014,6.7296,0.0000,7.2978,0.0000,0.0000,6.4423,6.2986,0.0000
1015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1018,7.1226,0.0000,7.1592,0.0000,5.4914,0.0000,0.0000,5.7613
1019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1022,6.9058,0.0000,7.1079,0.0000,5.6873,0.0000,6.1334,0.0000
1023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
